player,college,Team,Year,Player_URL,HS
Wayne Ellington,UNC,MIA,2018,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Wayne Ellington,UNC,MIA,2018,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Wayne Ellington,UNC,MIA,2018,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Udonis Haslem,Florida,MIA,2018,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2018,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2018,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
James Johnson,Wake Forest,MIA,2018,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
James Johnson,Wake Forest,MIA,2018,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
James Johnson,Wake Forest,MIA,2018,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
James Johnson,Wake Forest,MIA,2018,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
James Johnson,Wake Forest,MIA,2018,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
Tyler Johnson,Fresno State,MIA,2018,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2018,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2018,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2018,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2018,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Derrick Jones,UNLV,MIA,2018,https://www.basketball-reference.com/players/j/jonesde02.html,"Archbishop Carroll in Radnor, Pennsylvania|"
Derrick Jones,UNLV,MIA,2018,https://www.basketball-reference.com/players/j/jonesde02.html,"Archbishop Carroll in Radnor, Pennsylvania|"
Derrick Jones,UNLV,MIA,2018,https://www.basketball-reference.com/players/j/jonesde02.html,"Archbishop Carroll in Radnor, Pennsylvania|"
Rodney McGruder,Kansas State,MIA,2018,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Rodney McGruder,Kansas State,MIA,2018,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Rodney McGruder,Kansas State,MIA,2018,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Rodney McGruder,Kansas State,MIA,2018,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Rodney McGruder,Kansas State,MIA,2018,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Jordan Mickey,LSU,MIA,2018,https://www.basketball-reference.com/players/m/mickejo01.html,"Prime Prep Academy in Dallas, Texas|"
Jordan Mickey,LSU,MIA,2018,https://www.basketball-reference.com/players/m/mickejo01.html,"Prime Prep Academy in Dallas, Texas|"
Jordan Mickey,LSU,MIA,2018,https://www.basketball-reference.com/players/m/mickejo01.html,"Prime Prep Academy in Dallas, Texas|"
Kelly Olynyk,Gonzaga,MIA,2018,https://www.basketball-reference.com/players/o/olynyke01.html,"South Kamloops in Kamloops, Canada|"
Kelly Olynyk,Gonzaga,MIA,2018,https://www.basketball-reference.com/players/o/olynyke01.html,"South Kamloops in Kamloops, Canada|"
Kelly Olynyk,Gonzaga,MIA,2018,https://www.basketball-reference.com/players/o/olynyke01.html,"South Kamloops in Kamloops, Canada|"
Kelly Olynyk,Gonzaga,MIA,2018,https://www.basketball-reference.com/players/o/olynyke01.html,"South Kamloops in Kamloops, Canada|"
Kelly Olynyk,Gonzaga,MIA,2018,https://www.basketball-reference.com/players/o/olynyke01.html,"South Kamloops in Kamloops, Canada|"
Josh Richardson,Tennessee,MIA,2018,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2018,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2018,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2018,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2018,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Dwyane Wade,Marquette,MIA,2018,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2018,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2018,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2018,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dwyane Wade,Marquette,MIA,2018,https://www.basketball-reference.com/players/w/wadedw01.html,"Richards in Oak Lawn, Illinois|"
Dion Waiters,Syracuse,MIA,2018,https://www.basketball-reference.com/players/w/waitedi01.html,"John Bartram in Philadelphia, Pennsylvania - attended but did not play|South Philadelphia in Philadelphia, Pennsylvania - attended but did not play|South Kent School in Kent, Connecticut|Burlington Life Center Academy in Burlington, New Jersey|"
Dion Waiters,Syracuse,MIA,2018,https://www.basketball-reference.com/players/w/waitedi01.html,"John Bartram in Philadelphia, Pennsylvania - attended but did not play|South Philadelphia in Philadelphia, Pennsylvania - attended but did not play|South Kent School in Kent, Connecticut|Burlington Life Center Academy in Burlington, New Jersey|"
Dion Waiters,Syracuse,MIA,2018,https://www.basketball-reference.com/players/w/waitedi01.html,"John Bartram in Philadelphia, Pennsylvania - attended but did not play|South Philadelphia in Philadelphia, Pennsylvania - attended but did not play|South Kent School in Kent, Connecticut|Burlington Life Center Academy in Burlington, New Jersey|"
Derrick Walton,Michigan,MIA,2018,https://www.basketball-reference.com/players/w/waltode01.html,"Chandler Park Academy in Harper Woods, Michigan|"
Derrick Walton,Michigan,MIA,2018,https://www.basketball-reference.com/players/w/waltode01.html,"Chandler Park Academy in Harper Woods, Michigan|"
Derrick Walton,Michigan,MIA,2018,https://www.basketball-reference.com/players/w/waltode01.html,"Chandler Park Academy in Harper Woods, Michigan|"
Okaro White,Florida State,MIA,2018,https://www.basketball-reference.com/players/w/whiteok01.html,"Clearwater in Clearwater, Florida|"
Okaro White,Florida State,MIA,2018,https://www.basketball-reference.com/players/w/whiteok01.html,"Clearwater in Clearwater, Florida|"
Okaro White,Florida State,MIA,2018,https://www.basketball-reference.com/players/w/whiteok01.html,"Clearwater in Clearwater, Florida|"
Hassan Whiteside,Marshall,MIA,2018,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2018,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2018,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2018,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Hassan Whiteside,Marshall,MIA,2018,https://www.basketball-reference.com/players/w/whiteha01.html,"Hunter Huss in Gastonia, North Carolina|Ashbrook in Gastonia, North Carolina|Forestview in Gastonia, North Carolina|East Side in Newark, New Jersey|Hope Christian Academy in Kings Mountain, North Carolina|The Patterson School in Patterson, North Carolina|"
Matt Williams,Central Florida,MIA,2018,https://www.basketball-reference.com/players/w/willima05.html,"Jones in Orlando, Florida|"
Matt Williams,Central Florida,MIA,2018,https://www.basketball-reference.com/players/w/willima05.html,"Jones in Orlando, Florida|"
Matt Williams,Central Florida,MIA,2018,https://www.basketball-reference.com/players/w/willima05.html,"Jones in Orlando, Florida|"
Justise Winslow,Duke,MIA,2018,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2018,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2018,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2018,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Justise Winslow,Duke,MIA,2018,https://www.basketball-reference.com/players/w/winslju01.html,"St. John's in Houston, Texas|"
Bam Adebayo,Kentucky,MIA,2019,https://www.basketball-reference.com/players/a/adebaba01.html,"Northside HS in Pinetown, North Carolina|High Point Christian Academy in High Point, North Carolina|"
Bam Adebayo,Kentucky,MIA,2019,https://www.basketball-reference.com/players/a/adebaba01.html,"Northside HS in Pinetown, North Carolina|High Point Christian Academy in High Point, North Carolina|"
Bam Adebayo,Kentucky,MIA,2019,https://www.basketball-reference.com/players/a/adebaba01.html,"Northside HS in Pinetown, North Carolina|High Point Christian Academy in High Point, North Carolina|"
Ryan Anderson,California,MIA,2019,https://www.basketball-reference.com/players/a/anderry01.html,"Oak Ridge in El Dorado Hills, California|"
Ryan Anderson,California,MIA,2019,https://www.basketball-reference.com/players/a/anderry01.html,"Oak Ridge in El Dorado Hills, California|"
Ryan Anderson,California,MIA,2019,https://www.basketball-reference.com/players/a/anderry01.html,"Oak Ridge in El Dorado Hills, California|"
Goran Dragić,,MIA,2019,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2019,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Goran Dragić,,MIA,2019,https://www.basketball-reference.com/players/d/dragigo01.html,NA||
Wayne Ellington,UNC,MIA,2019,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Wayne Ellington,UNC,MIA,2019,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Wayne Ellington,UNC,MIA,2019,https://www.basketball-reference.com/players/e/ellinwa01.html,"Daniel Boone in Reading, Pennsylvania|The Episcopal Academy in Newtown Square, Pennsylvania|"
Udonis Haslem,Florida,MIA,2019,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2019,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
Udonis Haslem,Florida,MIA,2019,https://www.basketball-reference.com/players/h/hasleud01.html,"Miami in Miami, Florida|"
James Johnson,Wake Forest,MIA,2019,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
James Johnson,Wake Forest,MIA,2019,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
James Johnson,Wake Forest,MIA,2019,https://www.basketball-reference.com/players/j/johnsja01.html,"Cheyenne East in Cheyenne, Wyoming|"
Tyler Johnson,Fresno State,MIA,2019,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2019,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Tyler Johnson,Fresno State,MIA,2019,https://www.basketball-reference.com/players/j/johnsty01.html,"Saint Francis in Mountain View, California|"
Derrick Jones,UNLV,MIA,2019,https://www.basketball-reference.com/players/j/jonesde02.html,"Archbishop Carroll in Radnor, Pennsylvania|"
Derrick Jones,UNLV,MIA,2019,https://www.basketball-reference.com/players/j/jonesde02.html,"Archbishop Carroll in Radnor, Pennsylvania|"
Derrick Jones,UNLV,MIA,2019,https://www.basketball-reference.com/players/j/jonesde02.html,"Archbishop Carroll in Radnor, Pennsylvania|"
Yante Maten,Georgia,MIA,2019,https://www.basketball-reference.com/players/m/matenya01.html,"Bloomfield Hills HS in Bloomfield Hills, Michigan|"
Yante Maten,Georgia,MIA,2019,https://www.basketball-reference.com/players/m/matenya01.html,"Bloomfield Hills HS in Bloomfield Hills, Michigan|"
Yante Maten,Georgia,MIA,2019,https://www.basketball-reference.com/players/m/matenya01.html,"Bloomfield Hills HS in Bloomfield Hills, Michigan|"
Rodney McGruder,Kansas State,MIA,2019,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Rodney McGruder,Kansas State,MIA,2019,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Rodney McGruder,Kansas State,MIA,2019,https://www.basketball-reference.com/players/m/mcgruro01.html,"Arlington Country Day in Jacksonville, Florida|"
Kelly Olynyk,Gonzaga,MIA,2019,https://www.basketball-reference.com/players/o/olynyke01.html,"South Kamloops in Kamloops, Canada|"
Kelly Olynyk,Gonzaga,MIA,2019,https://www.basketball-reference.com/players/o/olynyke01.html,"South Kamloops in Kamloops, Canada|"
Kelly Olynyk,Gonzaga,MIA,2019,https://www.basketball-reference.com/players/o/olynyke01.html,"South Kamloops in Kamloops, Canada|"
Josh Richardson,Tennessee,MIA,2019,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2019,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Josh Richardson,Tennessee,MIA,2019,https://www.basketball-reference.com/players/r/richajo01.html,"Santa Fe in Edmond, Oklahoma|"
Duncan Robinson,"Williams, Michigan",MIA,2019,https://www.basketball-reference.com/players/r/robindu01.html,"Phillips Exeter Academy in Exeter, New Hampshire|"
Duncan Robinson,"Williams, Michigan",MIA,2019,https://www.basketball-reference.com/players/r/robindu01.html,"Phillips Exeter Academy in Exeter, New Hampshire|"
Duncan Robinson,"Williams, Michigan",MIA,2019,https://www.basketball-reference.com/players/r/robindu01.html,"Phillips Exeter Academy in Exeter, New Hampshire|"
Emanuel Terry,Lincoln Memorial,MIA,2019,https://www.basketball-reference.com/players/t/terryem01.html,"Cleveland HS in Cleveland, Alabama|"
Emanuel Terry,Lincoln Memorial,MIA,2019,https://www.basketball-reference.com/players/t/terryem01.html,"Cleveland HS in Cleveland, Alabama|"
