Draft_Year,Pick,Team,Player,College,Years,G,MP_Total,PTS_Total,TRB_Total,AST_Total,FGpct,TPpct,FTpct,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP,Player_URL,Img_URL,HS
2015,41,BRK,Pat Connaughton,Notre Dame,6,347,5923,1800,1093,436,.443,.355,.783,17.1,5.2,3.1,1.3,13.6,.111,-0.3,2.5,https://www.basketball-reference.com/players/c/connapa01.html,https://www.basketball-reference.com/req/202103225/images/players/connapa01.jpg,"St. John's Prep in Danvers, Massachusetts|"
2015,42,UTA,Olivier Hanlan,Boston College,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/h/hanlaol01.html,https://www.basketball-reference.com/req/202103225/images/players/hanlaol01.jpg,"New Hampton School in New Hampton, New Hampshire|"
2015,43,IND,Joe Young,Oregon,3,127,1077,429,130,119,.393,.296,.768,8.5,3.4,1.0,0.9,0.4,.016,-4.1,-0.6,https://www.basketball-reference.com/players/y/youngjo01.html,https://www.basketball-reference.com/req/202103225/images/players/youngjo01.jpg,"Yates in Houston, Texas|"
2015,44,PHO,Andrew Harrison,Kentucky,3,145,2987,1012,287,399,.373,.294,.779,20.6,7.0,2.0,2.8,3.2,.051,-2.8,-0.6,https://www.basketball-reference.com/players/h/harrian01.html,https://www.basketball-reference.com/req/202103225/images/players/harrian01.jpg,"Travis in Pecan Grove, Texas|"
2015,45,BOS,Marcus Thornton,William & Mary,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/t/thornma02.html,https://www.basketball-reference.com/req/202103225/images/players/thornma02.jpg,"Bishop McNamara in Forestville, Maryland|"
2015,46,MIL,Norman Powell,UCLA,6,372,7818,3857,926,521,.463,.376,.836,21.0,10.4,2.5,1.4,16.5,.101,-0.2,3.6,https://www.basketball-reference.com/players/p/powelno01.html,https://www.basketball-reference.com/req/202103225/images/players/powelno01.jpg,"Lincoln in San Diego, California|"
2015,48,OKC,Dakari Johnson,Kentucky,1,31,161,55,34,8,.564,,.550,5.2,1.8,1.1,0.3,0.6,.178,-0.3,0.1,https://www.basketball-reference.com/players/j/johnsda04.html,https://www.basketball-reference.com/req/202103225/images/players/johnsda04.jpg,"Montverde Academy in Montverde, Florida|"
2015,49,WAS,Aaron White,Iowa,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/w/whiteaa01.html,https://www.basketball-reference.com/req/202103225/images/players/whiteaa01.jpg,"Strongsville in Strongsville, Ohio|"
2015,51,ORL,Tyler Harvey,Eastern Washington,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/h/harvety01.html,https://www.basketball-reference.com/req/202103225/images/players/harvety01.jpg,"Bishop Montgomery in Torrance, California|"
2015,53,CLE,Sir'Dominic Pointer,St. John's,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/p/pointsi01.html,https://www.basketball-reference.com/req/202103225/images/players/pointsi01.jpg,"Quality Education Academy in Winston-Salem, North Carolina|"
2015,55,SAS,Cady Lalanne,UMass,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/l/lalanca01.html,https://www.basketball-reference.com/req/202103225/images/players/lalanca01.jpg,"Oak Ridge in Orlando, Florida|"
2015,56,NOP,Branden Dawson,Michigan State,1,6,29,5,4,0,.400,,1.000,4.8,0.8,0.7,0.0,0.0,.069,-5.7,0.0,https://www.basketball-reference.com/players/d/dawsobr01.html,https://www.basketball-reference.com/req/202103225/images/players/dawsobr01.jpg,"Lew Wallace in Gary, Indiana|"
2015,58,PHI,J.P. Tokoto,UNC,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/t/tokotjp01.html,https://www.basketball-reference.com/req/202103225/images/players/tokotjp01.jpg,"Menomonee Falls in Menomonee Falls, Wisconsin|"
2016,1,PHI,Ben Simmons,LSU,4,272,9237,4341,2204,2105,.560,.147,.596,34.0,16.0,8.1,7.7,30.0,.156,3.7,13.3,https://www.basketball-reference.com/players/s/simmobe01.html,https://www.basketball-reference.com/req/202103225/images/players/simmobe01.jpg,"Montverde Academy in Montverde, Florida|"
2016,2,LAL,Brandon Ingram,Duke,5,313,10211,5566,1576,1105,.461,.367,.756,32.6,17.8,5.0,3.5,14.9,.070,-0.7,3.4,https://www.basketball-reference.com/players/i/ingrabr01.html,https://www.basketball-reference.com/req/202103225/images/players/ingrabr01.jpg,"Kinston in Kinston, North Carolina|"
2016,3,BOS,Jaylen Brown,California,5,337,9339,5085,1590,591,.473,.378,.699,27.7,15.1,4.7,1.8,18.9,.097,-0.4,3.9,https://www.basketball-reference.com/players/b/brownja02.html,https://www.basketball-reference.com/req/202103225/images/players/brownja02.jpg,"Wheeler in Marietta, Georgia|"
2016,5,MIN,Kris Dunn,Providence,5,231,5561,1889,766,950,.420,.305,.727,24.1,8.2,3.3,4.1,3.7,.032,-1.9,0.1,https://www.basketball-reference.com/players/d/dunnkr01.html,https://www.basketball-reference.com/req/202103225/images/players/dunnkr01.jpg,"New London in New London, Connecticut|"
2016,6,NOP,Buddy Hield,Oklahoma,5,382,11022,6123,1629,918,.435,.406,.864,28.9,16.0,4.3,2.4,14.8,.064,0.3,6.5,https://www.basketball-reference.com/players/h/hieldbu01.html,https://www.basketball-reference.com/req/202103225/images/players/hieldbu01.jpg,"Sunrise Christian Academy in Bel Aire, Kansas|"
2016,7,DEN,Jamal Murray,Kentucky,5,345,10384,5639,1258,1322,.446,.367,.878,30.1,16.3,3.6,3.8,20.8,.096,0.2,5.9,https://www.basketball-reference.com/players/m/murraja01.html,https://www.basketball-reference.com/req/202103225/images/players/murraja01.jpg,"Orangeville Prep in Orangeville, Canada|"
2016,8,SAC,Marquese Chriss,Washington,5,258,4992,2052,1263,281,.455,.289,.667,19.3,8.0,4.9,1.1,5.7,.055,-2.3,-0.4,https://www.basketball-reference.com/players/c/chrisma01.html,https://www.basketball-reference.com/req/202103225/images/players/chrisma01.jpg,"Pleasant Grove in Elk Grove, California|"
2016,12,UTA,Taurean Prince,Baylor,5,301,7759,3397,1268,579,.411,.370,.823,25.8,11.3,4.2,1.9,6.1,.038,-1.9,0.1,https://www.basketball-reference.com/players/p/princta02.html,https://www.basketball-reference.com/req/202103225/images/players/princta02.jpg,"Earl Warren in San Antonio, Texas|"
2016,14,CHI,Denzel Valentine,Michigan State,4,230,4558,1718,811,450,.396,.358,.787,19.8,7.5,3.5,2.0,4.3,.046,-1.8,0.2,https://www.basketball-reference.com/players/v/valende01.html,https://www.basketball-reference.com/req/202103225/images/players/valende01.jpg,"Sexton in Lansing, Michigan|"
2016,17,MEM,Wade Baldwin,Vanderbilt,3,56,579,174,69,78,.355,.250,.776,10.3,3.1,1.2,1.4,-0.3,-.028,-5.3,-0.5,https://www.basketball-reference.com/players/b/baldwwa01.html,https://www.basketball-reference.com/req/202103225/images/players/baldwwa01.jpg,"St. Joseph in Metuchen, New Jersey|"
2016,18,DET,Henry Ellenson,Marquette,5,83,787,342,206,49,.371,.336,.773,9.5,4.1,2.5,0.6,0.4,.024,-3.7,-0.3,https://www.basketball-reference.com/players/e/ellenhe01.html,https://www.basketball-reference.com/req/202103225/images/players/ellenhe01.jpg,"Rice Lake in Rice Lake, Wisconsin|"
2016,19,DEN,Malik Beasley,Florida State,5,257,5050,2535,598,302,.446,.391,.816,19.6,9.9,2.3,1.2,7.5,.071,-1.1,1.2,https://www.basketball-reference.com/players/b/beaslma01.html,https://www.basketball-reference.com/req/202103225/images/players/beaslma01.jpg,"Saint Francis in Alpharetta, Georgia|"
2016,20,IND,Caris LeVert,Michigan,5,256,6843,3578,986,976,.435,.337,.726,26.7,14.0,3.9,3.8,9.4,.066,-0.5,2.6,https://www.basketball-reference.com/players/l/leverca01.html,https://www.basketball-reference.com/req/202103225/images/players/leverca01.jpg,"Central in Pickerington, Ohio|"
2016,21,ATL,DeAndre' Bembry,Saint Joseph's,5,236,4505,1413,772,449,.459,.272,.608,19.1,6.0,3.3,1.9,2.1,.022,-2.7,-0.8,https://www.basketball-reference.com/players/b/bembrde01.html,https://www.basketball-reference.com/req/202103225/images/players/bembrde01.jpg,"The Patrick School in Elizabeth, New Jersey|"
2016,22,CHO,Malachi Richardson,Syracuse,3,70,625,198,70,24,.358,.301,.783,8.9,2.8,1.0,0.3,-0.1,-.009,-6.1,-0.7,https://www.basketball-reference.com/players/r/richama01.html,https://www.basketball-reference.com/req/202103225/images/players/richama01.jpg,"Trenton Catholic Academy in Trenton, New Jersey|"
2016,25,LAC,Brice Johnson,UNC,2,21,107,47,34,3,.449,.000,.600,5.1,2.2,1.6,0.1,0.1,.062,-0.6,0.0,https://www.basketball-reference.com/players/j/johnsbr02.html,https://www.basketball-reference.com/req/202103225/images/players/johnsbr02.jpg,"Edisto in Cordova, South Carolina|"
2016,27,TOR,Pascal Siakam,New Mexico State,5,332,9202,4739,1942,881,.488,.325,.782,27.7,14.3,5.8,2.7,25.3,.132,1.2,7.4,https://www.basketball-reference.com/players/s/siakapa01.html,https://www.basketball-reference.com/req/202103225/images/players/siakapa01.jpg,"God's Academy in Lewisville, Texas|"
2016,28,PHO,Skal Labissière,Kentucky,4,148,2595,1069,662,152,.492,.353,.748,17.5,7.2,4.5,1.0,4.4,.081,-2.3,-0.2,https://www.basketball-reference.com/players/l/labissk01.html,https://www.basketball-reference.com/req/202103225/images/players/labissk01.jpg,"Lausanne Collegiate School in Memphis, Tennessee|"
2016,29,SAS,Dejounte Murray,Washington,4,248,5761,2499,1324,888,.452,.333,.761,23.2,10.1,5.3,3.6,9.0,.075,0.2,3.2,https://www.basketball-reference.com/players/m/murrade01.html,https://www.basketball-reference.com/req/202103225/images/players/murrade01.jpg,"Rainier Beach in Seattle, Washington|"
2016,30,GSW,Damian Jones,Vanderbilt,5,138,1880,604,405,82,.670,.182,.692,13.6,4.4,2.9,0.6,5.5,.140,-1.7,0.2,https://www.basketball-reference.com/players/j/jonesda03.html,https://www.basketball-reference.com/req/202103225/images/players/jonesda03.jpg,"Scotlandville Magnet in Baton Rouge, Louisiana|"
2016,31,BOS,Deyonta Davis,Michigan State,3,107,1299,454,346,47,.599,.000,.635,12.1,4.2,3.2,0.4,3.6,.131,-2.1,0.0,https://www.basketball-reference.com/players/d/davisde01.html,https://www.basketball-reference.com/req/202103225/images/players/davisde01.jpg,"Muskegon in Muskegon, Michigan|"
2016,33,LAC,Cheick Diallo,Kansas,4,180,2155,947,747,78,.598,.286,.772,12.0,5.3,4.2,0.4,6.3,.140,-1.3,0.4,https://www.basketball-reference.com/players/d/diallch01.html,https://www.basketball-reference.com/req/202103225/images/players/diallch01.jpg,"New American in Centereach, New York|"
2016,34,PHO,Tyler Ulis,Kentucky,3,133,2782,998,223,537,.403,.280,.808,20.9,7.5,1.7,4.0,0.5,.008,-3.6,-1.1,https://www.basketball-reference.com/players/u/ulisty01.html,https://www.basketball-reference.com/req/202103225/images/players/ulisty01.jpg,"Marian Catholic in Chicago Heights, Illinois|"
2016,36,MIL,Malcolm Brogdon,Virginia,5,297,8846,4472,1213,1384,.466,.386,.887,29.8,15.1,4.1,4.7,21.6,.117,0.8,6.4,https://www.basketball-reference.com/players/b/brogdma01.html,https://www.basketball-reference.com/req/202103225/images/players/brogdma01.jpg,"Greater Atlanta Christian in Norcross, Georgia|"
2016,37,HOU,Chinanu Onuaku,Louisville,2,6,74,18,14,4,.583,,1.000,12.3,3.0,2.3,0.7,0.1,.043,-5.4,-0.1,https://www.basketball-reference.com/players/o/onuakch01.html,https://www.basketball-reference.com/req/202103225/images/players/onuakch01.jpg,"Riverdale Baptist in Upper Marlboro, Maryland|"
2016,38,MIL,Patrick McCaw,UNLV,5,199,3373,760,319,270,.420,.305,.785,16.9,3.8,1.6,1.4,4.4,.062,-2.8,-0.6,https://www.basketball-reference.com/players/m/mccawpa01.html,https://www.basketball-reference.com/req/202103225/images/players/mccawpa01.jpg,"Montrose Christian in Rockville, Maryland|"
2016,40,NOP,Diamond Stone,Maryland,1,7,24,10,6,0,.231,,1.000,3.4,1.4,0.9,0.0,-0.1,-.211,-20.8,-0.1,https://www.basketball-reference.com/players/s/stonedi01.html,https://www.basketball-reference.com/req/202103225/images/players/stonedi01.jpg,"Dominican in Whitefish Bay, Wisconsin|"
2016,41,ORL,Stephen Zimmerman,UNLV,1,19,108,23,35,4,.323,,.600,5.7,1.2,1.8,0.2,0.0,-.005,-8.3,-0.2,https://www.basketball-reference.com/players/z/zimmest01.html,https://www.basketball-reference.com/req/202103225/images/players/zimmest01.jpg,"Bishop Gorman in Las Vegas, Nevada|"
2016,42,UTA,Isaiah Whitehead,Seton Hall,2,89,1823,643,210,212,.411,.305,.788,20.5,7.2,2.4,2.4,-0.9,-.025,-5.0,-1.4,https://www.basketball-reference.com/players/w/whiteis01.html,https://www.basketball-reference.com/req/202103225/images/players/whiteis01.jpg,"Abraham Lincoln in Brooklyn, New York|"
2016,45,BOS,Demetrius Jackson,Notre Dame,3,26,136,48,19,17,.486,.286,.667,5.2,1.8,0.7,0.7,0.2,.087,-0.5,0.1,https://www.basketball-reference.com/players/j/jacksde01.html,https://www.basketball-reference.com/req/202103225/images/players/jacksde01.jpg,"Marian in Mishawaka, Indiana|"
2016,46,DAL,A.J. Hammons,Purdue,1,22,163,48,36,4,.405,.500,.450,7.4,2.2,1.6,0.2,0.0,-.001,-6.6,-0.2,https://www.basketball-reference.com/players/h/hammoaj01.html,https://www.basketball-reference.com/req/202103225/images/players/hammoaj01.jpg,"Carmel in Carmel, Indiana|Oak Hill Academy in Mouth of Wilson, Virginia|"
2016,47,ORL,Jake Layman,Maryland,5,206,2843,1084,378,118,.464,.305,.719,13.8,5.3,1.8,0.6,3.6,.061,-2.2,-0.2,https://www.basketball-reference.com/players/l/laymaja01.html,https://www.basketball-reference.com/req/202103225/images/players/laymaja01.jpg,"King Philip Regional in Wrentham, Massachusetts|"
2016,49,DET,Michael Gbinije,Syracuse,1,9,32,4,3,2,.100,.000,1.000,3.6,0.4,0.3,0.2,-0.1,-.136,-12.1,-0.1,https://www.basketball-reference.com/players/g/gbinimi01.html,https://www.basketball-reference.com/req/202103225/images/players/gbinimi01.jpg,"Benedictine College Prep in Richmond, Virginia|"
2016,50,IND,Georges Niang,Iowa State,5,225,2629,1116,408,143,.437,.405,.862,11.7,5.0,1.8,0.6,5.0,.092,-0.7,0.8,https://www.basketball-reference.com/players/n/niangge01.html,https://www.basketball-reference.com/req/202103225/images/players/niangge01.jpg,"Tilton Prep in Tilton, New Hampshire|"
2016,51,BOS,Ben Bentil,Providence,1,3,10,0,2,0,.000,.000,,3.3,0.0,0.7,0.0,-0.1,-.473,-25.9,-0.1,https://www.basketball-reference.com/players/b/bentibe01.html,https://www.basketball-reference.com/req/202103225/images/players/bentibe01.jpg,"Haverford School in Haverford, Pennsylvania|St. Andrew's School in Middletown, Delaware|"
2016,52,UTA,Joel Bolomboy,Weber State,2,18,91,31,27,2,.545,.200,.500,5.1,1.7,1.5,0.1,0.3,.132,-0.1,0.0,https://www.basketball-reference.com/players/b/bolomjo01.html,https://www.basketball-reference.com/req/202103225/images/players/bolomjo01.jpg,"Keller Central in Fort Worth, Texas|"
2016,54,ATL,Kay Felder,Oakland,2,58,526,223,59,78,.364,.268,.754,9.1,3.8,1.0,1.3,-0.4,-.041,-4.7,-0.4,https://www.basketball-reference.com/players/f/feldeka01.html,https://www.basketball-reference.com/req/202103225/images/players/feldeka01.jpg,"Pershing in Detroit, Michigan|"
2016,55,BRK,Marcus Paige,UNC,1,5,28,12,4,3,.286,.250,1.000,5.6,2.4,0.8,0.6,0.0,-.006,-8.8,0.0,https://www.basketball-reference.com/players/p/paigema01.html,https://www.basketball-reference.com/req/202103225/images/players/paigema01.jpg,"Linn-Marr in Marion, Iowa|"
2016,56,DEN,Daniel Hamilton,UConn,2,25,232,69,52,30,.394,.357,.500,9.3,2.8,2.1,1.2,0.0,.000,-3.3,-0.1,https://www.basketball-reference.com/players/h/hamilda02.html,https://www.basketball-reference.com/req/202103225/images/players/hamilda02.jpg,"St. John Bosco in Bellflower, California|"
2016,58,BOS,Abdel Nader,Iowa State,4,188,2438,892,349,103,.432,.360,.725,13.0,4.7,1.9,0.5,2.8,.056,-2.5,-0.3,https://www.basketball-reference.com/players/n/naderab01.html,https://www.basketball-reference.com/req/202103225/images/players/naderab01.jpg,"Niles North in Skokie, Illinois|"
2016,59,SAC,Isaiah Cousins,Oklahoma,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/players/c/cousiis01.html,https://www.basketball-reference.com/req/202103225/images/players/cousiis01.jpg,"Mount Vernon in Mount Vernon, New York|"
2016,60,UTA,Tyrone Wallace,California,3,106,1639,549,228,126,.425,.203,.671,15.5,5.2,2.2,1.2,0.2,.006,-5.1,-1.3,https://www.basketball-reference.com/players/w/wallaty01.html,https://www.basketball-reference.com/req/202103225/images/players/wallaty01.jpg,"Bakersfield in Bakersfield, California|"
2017,1,PHI,Markelle Fultz,Washington,4,113,2891,1228,376,524,.447,.265,.695,25.6,10.9,3.3,4.6,3.1,.052,-2.2,-0.2,https://www.basketball-reference.com/players/f/fultzma01.html,https://www.basketball-reference.com/req/202103225/images/players/fultzma01.jpg,"DeMatha Catholic in Hyattsville, Maryland|"
2017,2,LAL,Lonzo Ball,UCLA,4,215,6911,2516,1246,1376,.396,.352,.560,32.1,11.7,5.8,6.4,9.1,.063,0.8,4.8,https://www.basketball-reference.com/players/b/balllo01.html,https://www.basketball-reference.com/req/202103225/images/players/balllo01.jpg,"Chino Hills in Chino Hills, California|"
2017,3,BOS,Jayson Tatum,Duke,4,285,9313,5477,1779,757,.457,.396,.841,32.7,19.2,6.2,2.7,25.0,.129,2.1,9.5,https://www.basketball-reference.com/players/t/tatumja01.html,https://www.basketball-reference.com/req/202103225/images/players/tatumja01.jpg,"Chaminade College Prep in St. Louis, Missouri|"
2017,4,PHO,Josh Jackson,Kansas,4,237,5806,2909,1001,468,.418,.299,.675,24.5,12.3,4.2,2.0,-1.6,-.013,-3.8,-2.7,https://www.basketball-reference.com/players/j/jacksjo02.html,https://www.basketball-reference.com/req/202103225/images/players/jacksjo02.jpg,"Prolific Prep/Justin-Siena HS in Napa, California|"
2017,5,SAC,De'Aaron Fox,Kentucky,4,263,8242,4781,907,1675,.458,.326,.718,31.3,18.2,3.4,6.4,13.1,.077,0.1,4.5,https://www.basketball-reference.com/players/f/foxde01.html,https://www.basketball-reference.com/req/202103225/images/players/foxde01.jpg,"Cypress Lakes in Katy, Texas|"
2017,6,ORL,Jonathan Isaac,Florida State,3,136,3512,1269,741,146,.435,.330,.797,25.8,9.3,5.4,1.1,6.7,.091,0.2,2.0,https://www.basketball-reference.com/players/i/isaacjo01.html,https://www.basketball-reference.com/req/202103225/images/players/isaacjo01.jpg,"IMG Academy in Bradenton, Florida|"
2017,7,MIN,Lauri Markkanen,Arizona,4,216,6389,3375,1536,268,.438,.363,.848,29.6,15.6,7.1,1.2,11.2,.084,-0.3,2.7,https://www.basketball-reference.com/players/m/markkla01.html,https://www.basketball-reference.com/req/202103225/images/players/markkla01.jpg,"Helsinki Academy in Helsinki, Finland|"
2017,9,DAL,Dennis Smith Jr.,NC State,4,179,4514,2111,548,785,.400,.316,.652,25.2,11.8,3.1,4.4,-1.0,-.010,-2.4,-0.5,https://www.basketball-reference.com/players/s/smithde03.html,https://www.basketball-reference.com/req/202103225/images/players/smithde03.jpg,"Trinity Christian in Fayetteville, North Carolina|"
2017,10,SAC,Zach Collins,Gonzaga,3,154,2691,881,614,139,.444,.324,.722,17.5,5.7,4.0,0.9,3.9,.069,-2.6,-0.4,https://www.basketball-reference.com/players/c/colliza01.html,https://www.basketball-reference.com/req/202103225/images/players/colliza01.jpg,"Bishop Gorman in Las Vegas, Nevada|"
2017,11,CHO,Malik Monk,Kentucky,4,228,4084,2104,454,399,.405,.342,.844,17.9,9.2,2.0,1.8,2.2,.025,-2.6,-0.6,https://www.basketball-reference.com/players/m/monkma01.html,https://www.basketball-reference.com/req/202103225/images/players/monkma01.jpg,"Bentonville in Bentonville, Arkansas|"
2017,12,DET,Luke Kennard,Duke,4,223,4975,2094,612,453,.449,.416,.859,22.3,9.4,2.7,2.0,9.6,.093,-0.7,1.7,https://www.basketball-reference.com/players/k/kennalu01.html,https://www.basketball-reference.com/req/202103225/images/players/kennalu01.jpg,"Franklin in Franklin, Ohio|"
2017,13,DEN,Donovan Mitchell,Louisville,4,278,9371,6501,1151,1184,.439,.362,.829,33.7,23.4,4.1,4.3,21.8,.112,1.8,9.1,https://www.basketball-reference.com/players/m/mitchdo01.html,https://www.basketball-reference.com/req/202103225/images/players/mitchdo01.jpg,"Brewster Academy in Wolfeboro, New Hampshire|"
